artifact__201106070537.wav		artifact	prob£º	[3.483162109435556e-14, 4.1146564019773645e-36, 1.0, 4.1146564019773645e-36, 4.1146564019773645e-36]
artifact__201106070949.wav		artifact	prob£º	[0.0, 0.0, 1.0, 0.0, 0.0]
artifact__201106101314.wav		artifact	prob£º	[3.1939558642029755e-27, 0.0, 1.0, 0.0, 0.0]
artifact__201106101955.wav		artifact	prob£º	[0.0, 0.0, 1.0, 0.0, 0.0]
artifact__201106110909.wav		artifact	prob£º	[3.9803997719020965e-22, 0.0, 1.0, 0.0, 0.0]
artifact__201106111119.wav		artifact	prob£º	[3.51411201570187e-14, 4.126427578126998e-37, 1.0, 4.126427578126998e-37, 4.126427578126998e-37]
artifact__201106121242.wav		artifact	prob£º	[4.941775841871276e-07, 7.46358341825152e-23, 0.9999995231628418, 7.46358341825152e-23, 1.097391997486581e-16]
artifact__201106121445.wav		artifact	prob£º	[1.936948356969035e-15, 0.0, 1.0, 0.0, 0.0]
artifact__201106131834.wav		artifact	prob£º	[1.3540530452247372e-19, 0.0, 1.0, 0.0, 0.0]
artifact__201106131835.wav		artifact	prob£º	[1.2742964723159269e-21, 0.0, 1.0, 0.0, 2.7718628099509837e-38]
artifact__201106141701.wav		normal	prob£º	[0.9999843835830688, 1.996656173730571e-09, 1.5561203326797113e-05, 1.996656173730571e-09, 5.010183201648033e-08]
artifact__201106161016.wav		artifact	prob£º	[1.401638491458218e-24, 0.0, 1.0, 0.0, 0.0]
artifact__201106161019.wav		artifact	prob£º	[0.07712847739458084, 5.00741355611488e-23, 0.9228715300559998, 5.00741355611488e-23, 5.00741355611488e-23]
artifact__201106161219.wav		artifact	prob£º	[0.007740960922092199, 1.0101736435650712e-18, 0.9922590851783752, 1.0101736435650712e-18, 1.0554181226890558e-12]
artifact__201106171003.wav		artifact	prob£º	[0.08092322945594788, 4.8662425200518555e-08, 0.9190767407417297, 3.478662335965055e-08, 3.478661980693687e-08]
artifact__201106190520.wav		artifact	prob£º	[0.004149205982685089, 3.657421587810461e-12, 0.9958508014678955, 3.657421587810461e-12, 7.780071031859848e-11]
artifact__201106211041.wav		artifact	prob£º	[5.640671647781047e-23, 0.0, 1.0, 0.0, 0.0]
artifact__201106211430.wav		artifact	prob£º	[4.578135787136617e-11, 1.49615672009913e-32, 1.0, 1.49615672009913e-32, 1.49615672009913e-32]
artifact__201106212112.wav		artifact	prob£º	[1.0687167051606126e-32, 0.0, 1.0, 0.0, 0.0]
artifact__201106220340.wav		artifact	prob£º	[1.4862451666577487e-20, 0.0, 1.0, 0.0, 1.5372896075615357e-27]
artifact__201106221254.wav		artifact	prob£º	[1.7398120519983375e-20, 0.0, 1.0, 0.0, 2.1916796754944495e-37]
extrahls__201101070953.wav		normal	prob£º	[0.9851111769676208, 0.014874662272632122, 4.667003395297797e-06, 4.667003395297797e-06, 4.667003395297797e-06]
extrahls__201101091153.wav		normal	prob£º	[0.9977191090583801, 0.002209813566878438, 9.082944416149985e-06, 9.082944416149985e-06, 5.2946175856050104e-05]
extrahls__201101152255.wav		normal	prob£º	[0.6959482431411743, 0.30379265546798706, 8.633702964289114e-05, 8.633702964289114e-05, 8.633702964289114e-05]
extrahls__201101160804.wav		extrahls	prob£º	[0.2785443961620331, 0.6636876463890076, 0.004013822879642248, 0.004013822879642248, 0.04974030330777168]
extrahls__201101160808.wav		normal	prob£º	[0.9999966621398926, 4.2134058730880497e-07, 9.000646628010145e-08, 9.000646628010145e-08, 2.579503188826493e-06]
extrahls__201101241423.wav		normal	prob£º	[0.9998363256454468, 7.29821331333369e-05, 4.49441449745791e-06, 4.49441449745791e-06, 8.166358020389453e-05]
extrahls__201101241433.wav		extrahls	prob£º	[0.09131436794996262, 0.7246811389923096, 0.01996801048517227, 0.0017902798717841506, 0.1622461974620819]
extrahls__201102070251.wav		extrahls	prob£º	[0.008695272728800774, 0.9806913137435913, 0.0020965964067727327, 0.007482741493731737, 0.0010340501321479678]
extrahls__201102071835.wav		extrahls	prob£º	[0.008748815394937992, 0.990793764591217, 0.00021485969773493707, 0.00012134861754020676, 0.00012134861754020676]
extrahls__201102241217.wav		normal	prob£º	[0.9947766065597534, 0.0050348243676126, 2.9765215003862977e-05, 2.9765215003862977e-05, 0.00012901176523882896]
extrahls__201103150114.wav		extrahls	prob£º	[0.12068011611700058, 0.8448561429977417, 0.0013061859644949436, 0.0013061859644949436, 0.03185146301984787]
extrahls__201103170134.wav		extrahls	prob£º	[0.017071202397346497, 0.9827238917350769, 3.3424526918679476e-05, 3.3424526918679476e-05, 0.00013807571667712182]
extrahls__201103182227.wav		normal	prob£º	[0.9065784811973572, 0.06288120150566101, 0.00099475949537009, 0.00099475949537009, 0.028550688177347183]
extrahls__201103200218.wav		extrahls	prob£º	[0.0013413429260253906, 0.9984884262084961, 5.450768185255583e-06, 5.450768185255583e-06, 0.00015930892550386488]
extrahls__201104021355.wav		extrahls	prob£º	[0.18915368616580963, 0.6297538876533508, 0.008033187128603458, 0.008624489419162273, 0.1644347608089447]
extrahls__201104140118.wav		extrahls	prob£º	[9.70794371824013e-06, 0.999950647354126, 2.1384961655712686e-05, 1.5144841199798975e-05, 3.209633632650366e-06]
extrahls__201104270458.wav		extrahls	prob£º	[0.0010042015928775072, 0.99826580286026, 0.00044829107355326414, 0.00012667346163652837, 0.0001552306639496237]
extrahls__201104270459.wav		extrahls	prob£º	[0.00046738181845285, 0.9994737505912781, 2.9637114494107664e-05, 1.4500590623356402e-05, 1.4692185686726589e-05]
extrastole__127_1306764300147_C2.wav		normal	prob£º	[0.9998581409454346, 6.58285500776401e-07, 6.58285500776401e-07, 1.8789211026160046e-05, 0.0001215184383909218]
extrastole__130_1306347376079_D.wav		normal	prob£º	[0.9897539615631104, 5.457270162878558e-06, 5.457270162878558e-06, 0.010070588439702988, 0.0001646304299356416]
extrastole__144_1306522408528_B.wav		normal	prob£º	[1.0, 1.7536133271401147e-14, 2.0390956176168096e-13, 5.54106829593181e-14, 1.6687462501240036e-13]
extrastole__144_1306522408528_B1.wav		normal	prob£º	[0.9587399959564209, 7.97328266344266e-06, 7.97328266344266e-06, 0.041118793189525604, 0.00012510194210335612]
extrastole__148_1306768801551_B.wav		extrastole	prob£º	[0.0031449778471142054, 2.806493102980312e-05, 2.806493102980312e-05, 0.9519168138504028, 0.04488212242722511]
extrastole__153_1306848820671_C.wav		extrastole	prob£º	[0.19412139058113098, 0.0001332247193204239, 0.0001332247193204239, 0.7028992176055908, 0.10271292924880981]
extrastole__154_1306935608852_D2.wav		normal	prob£º	[0.9994186162948608, 1.3242043678474147e-05, 1.212218285218114e-05, 3.37878918799106e-05, 0.0005221921601332724]
extrastole__163_1307104470471_C.wav		normal	prob£º	[0.9733517169952393, 0.00020995561499148607, 0.00020995561499148607, 0.016663435846567154, 0.009564999490976334]
extrastole__179_1307990076841_C.wav		normal	prob£º	[0.9874128103256226, 0.00311234500259161, 0.0006343599525280297, 0.004030934069305658, 0.004809581208974123]
extrastole__184_1308073010307_A.wav		normal	prob£º	[0.9969749450683594, 2.9528022423619404e-05, 2.9528022423619404e-05, 0.0011277011362835765, 0.001838292577303946]
extrastole__190_1308076920011_C.wav		extrastole	prob£º	[0.09656266123056412, 2.3438793505192734e-05, 2.3438793505192734e-05, 0.9033372402191162, 5.3147057769820094e-05]
extrastole__191_1308077299430_A.wav		normal	prob£º	[0.9950137734413147, 1.2619078916031867e-05, 1.2619078916031867e-05, 0.0032130982726812363, 0.0017479921225458384]
extrastole__194_1308139824187_B.wav		normal	prob£º	[0.9994862079620361, 2.0501542167039588e-05, 1.2880659596703481e-05, 0.0001737738639349118, 0.00030665582744404674]
extrastole__198_1308141739338_B.wav		extrastole	prob£º	[0.07492230087518692, 6.0718233726220205e-05, 6.0718233726220205e-05, 0.8936330676078796, 0.03132319450378418]
extrastole__198_1308141739338_B1.wav		extrastole	prob£º	[0.00011425219418015331, 5.634727131109685e-06, 5.634727131109685e-06, 0.9789690971374512, 0.020905276760458946]
extrastole__202_1308145175747_C1.wav		murmur	prob£º	[0.032058924436569214, 0.00010078238119604066, 0.00010078238119604066, 0.1803661733865738, 0.7873733639717102]
extrastole__202_1308145175747_C2.wav		normal	prob£º	[0.9966664910316467, 6.894510988786351e-06, 6.894510988786351e-06, 0.0029888716526329517, 0.00033085906761698425]
extrastole__207_1308159792607_B.wav		normal	prob£º	[0.9873325228691101, 5.675355714629404e-05, 5.675355714629404e-05, 0.00023302667250391096, 0.012321028858423233]
extrastole__207_1308159792607_B1.wav		extrastole	prob£º	[0.29657459259033203, 0.00017344419029541314, 0.00017344419029541314, 0.6753244996070862, 0.027753982692956924]
extrastole__209_1308162216750_D.wav		normal	prob£º	[0.9969117045402527, 2.73605855909409e-05, 2.73605855909409e-05, 0.001583815086632967, 0.0014498983509838581]
extrastole__210_1308162935880_C.wav		extrastole	prob£º	[0.0413203090429306, 1.3025002772337757e-05, 1.3025002772337757e-05, 0.9584295749664307, 0.00022403353068511933]
extrastole__213_1308245263936_D.wav		normal	prob£º	[0.9898340702056885, 5.90622985328082e-05, 5.90622985328082e-05, 0.006508453283458948, 0.0035392544232308865]
extrastole__215_1308245664733_B.wav		normal	prob£º	[0.45683470368385315, 8.551064820494503e-05, 8.551064820494503e-05, 0.3515275716781616, 0.19146676361560822]
extrastole__215_1308245664733_B1.wav		extrastole	prob£º	[0.025278501212596893, 5.048932507634163e-05, 5.048932507634163e-05, 0.6717727780342102, 0.3028477430343628]
extrastole__216_1308245839516_A.wav		normal	prob£º	[0.9981473684310913, 4.7844150685705245e-05, 3.2116175134433433e-05, 0.00019217199587728828, 0.0015805684961378574]
extrastole__216_1308245839516_B.wav		normal	prob£º	[0.9919164776802063, 3.940347596653737e-05, 3.940347596653737e-05, 0.003439740976318717, 0.0045649828389286995]
extrastole__220_1308250132896_B.wav		normal	prob£º	[1.0, 3.274344684278674e-10, 9.191065131197718e-10, 3.274344684278674e-10, 1.7862618051367463e-09]
extrastole__224_1308337157445_B.wav		normal	prob£º	[0.9991794228553772, 3.2556665701122256e-06, 4.847922809858574e-06, 1.80761817318853e-05, 0.0007942999363876879]
extrastole__229_1308594979317_B.wav		normal	prob£º	[0.5042632222175598, 0.000301128689898178, 0.000301128689898178, 0.39158257842063904, 0.10355199873447418]
extrastole__235_1308749032454_B.wav		extrastole	prob£º	[0.00019177004287485033, 1.623832758923527e-05, 2.0439283616724424e-05, 0.862855851650238, 0.13691569864749908]
extrastole__237_1308750231222_A.wav		extrastole	prob£º	[0.40283888578414917, 3.247088534408249e-05, 3.247088534408249e-05, 0.5966082811355591, 0.0004878407926298678]
extrastole__237_1308750231222_C.wav		normal	prob£º	[0.9755088090896606, 1.9824577975668944e-05, 1.9824577975668944e-05, 0.02386588230729103, 0.0005856952629983425]
extrastole__253_1309350256198_B.wav		extrastole	prob£º	[0.028996359556913376, 3.629234925028868e-05, 3.629234925028868e-05, 0.9634081721305847, 0.007522855419665575]
extrastole__261_1309353556003_C.wav		extrastole	prob£º	[0.008039928041398525, 5.4497268138220534e-05, 5.4497268138220534e-05, 0.9282109141349792, 0.06364011019468307]
extrastole__265_1309367698923_C.wav		murmur	prob£º	[0.2709677815437317, 8.653230906929821e-05, 8.653230906929821e-05, 0.01666644774377346, 0.712192714214325]
extrastole__274_1311075637574_A.wav		normal	prob£º	[0.948397159576416, 4.550002995529212e-05, 4.550002995529212e-05, 0.04950625076889992, 0.0020056848879903555]
extrastole__275_1310990852160_B.wav		murmur	prob£º	[0.045137085020542145, 0.00012972220429219306, 0.00012972220429219306, 0.3204803466796875, 0.6341231465339661]
extrastole__286_1311170606028_D.wav		extrastole	prob£º	[0.00295562157407403, 4.819435616809642e-06, 4.819435616809642e-06, 0.9887610077857971, 0.008273706771433353]
extrastole__294_1311681084248_C.wav		normal	prob£º	[0.9999762773513794, 9.724194427462862e-08, 9.724194427462862e-08, 2.3039867301122285e-05, 5.119417778587376e-07]
extrastole__298_1311685888900_C.wav		normal	prob£º	[0.9999268054962158, 1.635794205867569e-06, 1.635794205867569e-06, 3.904559707734734e-05, 3.070127058890648e-05]
murmur_noisymurmur_135_1306428972976_A.wav		normal	prob£º	[0.6912753582000732, 0.0010250774212181568, 0.0010250774212181568, 0.004986265674233437, 0.3016882538795471]
murmur_noisymurmur_135_1306428972976_B.wav		normal	prob£º	[0.998353123664856, 5.460678949020803e-06, 5.460678949020803e-06, 3.424531678319909e-05, 0.0016016489826142788]
murmur_noisymurmur_135_1306428972976_C.wav		normal	prob£º	[0.9798694849014282, 0.0001308752689510584, 0.0001308752689510584, 0.01852242648601532, 0.0013464207295328379]
murmur_noisymurmur_156_1306936373241_A.wav		murmur	prob£º	[1.1495342732814606e-05, 2.868657351592918e-12, 2.868657351592918e-12, 3.5986706947710445e-09, 0.9999885559082031]
murmur_noisymurmur_156_1306936373241_B1.wav		murmur	prob£º	[0.010672248899936676, 1.0763667432911461e-06, 1.0763667432911461e-06, 6.575997394975275e-05, 0.9892598390579224]
murmur_noisymurmur_160_1307100683334_D.wav		murmur	prob£º	[0.0003626840771175921, 2.758611117315013e-09, 2.758611117315013e-09, 3.8682475889117995e-08, 0.999637246131897]
murmur_noisymurmur_161_1307101199321_B.wav		murmur	prob£º	[0.0630880668759346, 3.0022894861758687e-05, 3.0022894861758687e-05, 0.0007566583808511496, 0.9360952377319336]
murmur_noisymurmur_161_1307101199321_C.wav		normal	prob£º	[0.7604199051856995, 1.401572171744192e-05, 1.401572171744192e-05, 1.401572171744192e-05, 0.23953793942928314]
murmur_noisymurmur_162_1307101835989_B_1.wav		murmur	prob£º	[3.3928924949577777e-06, 8.536348067484951e-15, 8.536348067484951e-15, 4.88350950390154e-14, 0.9999966621398926]
murmur_noisymurmur_162_1307101835989_D.wav		murmur	prob£º	[0.32939574122428894, 0.03610607609152794, 0.007316211704164743, 0.04989706352353096, 0.5772848725318909]
murmur_noisymurmur_164_1307106095995_C1.wav		normal	prob£º	[0.5066767930984497, 9.749359378474765e-06, 2.2321166397887282e-05, 9.749359378474765e-06, 0.49328142404556274]
murmur_noisymurmur_165_1307109069581_A.wav		murmur	prob£º	[0.42949455976486206, 4.033811273984611e-05, 4.033811273984611e-05, 4.936285404255614e-05, 0.570375382900238]
murmur_noisymurmur_165_1307109069581_C1.wav		normal	prob£º	[0.9999959468841553, 1.9058015610085022e-08, 1.9058015610085022e-08, 1.9058015610085022e-08, 4.0823624658514746e-06]
murmur_noisymurmur_165_1307109069581_D.wav		normal	prob£º	[0.9971503615379333, 5.393965238909004e-07, 5.393965238909004e-07, 5.393965238909004e-07, 0.002847846830263734]
murmur_noisymurmur_171_1307971016233_D.wav		murmur	prob£º	[3.900596311723348e-06, 1.3497059372924447e-11, 7.103929666740783e-10, 1.3497059372924447e-11, 0.9999960660934448]
murmur_noisymurmur_171_1307971016233_F.wav		murmur	prob£º	[1.7815271746712824e-07, 3.512578465197844e-17, 3.512578465197844e-17, 3.5105626088396957e-13, 0.9999998807907104]
murmur_noisymurmur_185_1308073325396_D.wav		normal	prob£º	[0.9999680519104004, 2.9005161650275113e-07, 1.8902760530181695e-06, 2.9005161650275113e-07, 2.9566326702479273e-05]
murmur_noisymurmur_200_1308144251434_D.wav		murmur	prob£º	[0.07655300199985504, 8.03739567345474e-06, 8.03739567345474e-06, 0.0001905671088024974, 0.9232403635978699]
murmur_noisymurmur_231_1308748318393_A.wav		murmur	prob£º	[0.008242884650826454, 4.482027179619763e-06, 4.482027179619763e-06, 0.004650084767490625, 0.9870980381965637]
murmur_noisymurmur_240_1309201366049_C.wav		murmur	prob£º	[0.00921116303652525, 4.1169037623411953e-10, 4.1169037623411953e-10, 6.421179588045334e-09, 0.9907888770103455]
murmur_noisymurmur_240_1309201366049_D.wav		normal	prob£º	[0.9911990761756897, 2.866132461573634e-12, 0.008800878189504147, 2.866132461573634e-12, 2.866132461573634e-12]
murmur_noisymurmur_243_1309197760898_B.wav		normal	prob£º	[0.9981300234794617, 0.00022674529463984072, 3.8835074519738555e-05, 3.8835074519738555e-05, 0.0015656246105208993]
murmur_noisymurmur_243_1309197760898_C.wav		normal	prob£º	[0.992226243019104, 3.8259997381828725e-05, 3.8259997381828725e-05, 8.385267574340105e-05, 0.007613457273691893]
murmur_noisymurmur_272_1309370164386_C.wav		normal	prob£º	[0.9906795620918274, 3.373863364686258e-06, 4.353937583800871e-06, 3.373863364686258e-06, 0.009309262037277222]
murmur_noisymurmur_288_1311164615284_B1.wav		murmur	prob£º	[0.4010160565376282, 2.850039345503319e-05, 2.850039345503319e-05, 2.850039345503319e-05, 0.5988984704017639]
murmur_noisymurmur_288_1311164615284_C.wav		normal	prob£º	[0.9996548891067505, 8.47055980557343e-06, 8.47055980557343e-06, 8.47055980557343e-06, 0.0003197547048330307]
murmur_noisymurmur_292_1311185449649_D.wav		murmur	prob£º	[0.21760894358158112, 0.00021353231568355113, 0.00021353231568355113, 0.013395718298852444, 0.7685683369636536]
murmur_noisymurmur_293_1311680805936_C.wav		normal	prob£º	[0.9971515536308289, 1.6549409338040277e-05, 1.6549409338040277e-05, 2.332318945263978e-05, 0.0027921339496970177]
murmur_noisymurmur_293_1311680805936_D.wav		murmur	prob£º	[0.008276163600385189, 1.8709194193888834e-08, 2.0438545078604875e-08, 1.8709194193888834e-08, 0.9917238354682922]
murmur__112_1306243000964_A.wav		normal	prob£º	[0.8711881637573242, 0.0008872641483321786, 0.0008872641483321786, 0.017613276839256287, 0.10942413657903671]
murmur__112_1306243000964_B.wav		normal	prob£º	[0.9931795597076416, 4.7659541451139376e-05, 4.7659541451139376e-05, 0.005136366933584213, 0.0015886129112914205]
murmur__112_1306243000964_D.wav		normal	prob£º	[0.8833465576171875, 0.000681250065099448, 0.000681250065099448, 0.03967022895812988, 0.07562082260847092]
murmur__116_1306258689913_A.wav		murmur	prob£º	[0.005003836005926132, 1.101498583011562e-05, 2.6607847757986747e-05, 1.6204930943786167e-05, 0.9949423670768738]
murmur__116_1306258689913_C.wav		murmur	prob£º	[0.16502228379249573, 0.00020235308329574764, 0.00020235308329574764, 0.0012899991124868393, 0.8332829475402832]
murmur__116_1306258689913_D.wav		normal	prob£º	[0.9754660129547119, 0.00016807380598038435, 0.00016807380598038435, 0.0009508467628620565, 0.023247068747878075]
murmur__122_1306325762831_C.wav		murmur	prob£º	[0.16461919248104095, 0.0008180410950444639, 0.0008180410950444639, 0.014227419160306454, 0.8195173144340515]
murmur__122_1306325762831_D.wav		normal	prob£º	[0.9926087260246277, 6.587664393009618e-05, 6.587664393009618e-05, 0.002093401737511158, 0.005166123155504465]
murmur__156_1306936373241_B.wav		murmur	prob£º	[1.299626092077233e-06, 9.511049586796716e-11, 1.2793537063071625e-10, 6.943614607735071e-06, 0.999991774559021]
murmur__160_1307100683334_A.wav		murmur	prob£º	[1.826872721721884e-05, 1.8092135428693368e-11, 1.8092135428693368e-11, 2.873687776627776e-07, 0.9999814033508301]
murmur__160_1307100683334_B.wav		murmur	prob£º	[3.6377261380948767e-07, 1.9519755684862736e-15, 1.9519755684862736e-15, 6.043494177321307e-11, 0.9999996423721313]
murmur__161_1307101199321_A.wav		murmur	prob£º	[3.6366545828059316e-06, 7.781858382509277e-13, 7.781858382509277e-13, 2.583166347491783e-09, 0.9999963045120239]
murmur__162_1307101835989_A.wav		murmur	prob£º	[2.5373316020704806e-05, 2.7348233053170468e-11, 2.7348233053170468e-11, 7.314591243812174e-08, 0.9999746084213257]
murmur__162_1307101835989_B.wav		murmur	prob£º	[0.00042503103031776845, 8.316560773380388e-10, 8.316560773380388e-10, 1.1836736923953595e-08, 0.9995749592781067]
murmur__164_1307106095995_B.wav		murmur	prob£º	[2.9042565074632876e-05, 3.704683781968754e-11, 3.704683781968754e-11, 7.245413371492759e-07, 0.9999701976776123]
murmur__164_1307106095995_C.wav		murmur	prob£º	[0.003237123368307948, 1.5210251547159714e-07, 4.3626272372421226e-07, 1.6439631167486368e-07, 0.9967620372772217]
murmur__165_1307109069581_C.wav		murmur	prob£º	[0.00012898360728286207, 3.938104953249422e-09, 3.938104953249422e-09, 1.6304471500916407e-05, 0.9998546838760376]
murmur__165_1307109069581_C2.wav		murmur	prob£º	[0.20628860592842102, 0.0001243530714418739, 0.0001243530714418739, 0.00046752835623919964, 0.7929951548576355]
murmur__171_1307971016233_D.wav		murmur	prob£º	[1.1815892264621652e-08, 1.7698825552688263e-19, 4.384112047246628e-19, 8.137260897559342e-17, 1.0]
murmur__171_1307971016233_D1.wav		murmur	prob£º	[4.8692077143641654e-06, 2.6961184071980573e-14, 7.679984713503465e-14, 7.823486324921858e-14, 0.9999951124191284]
murmur__171_1307971016233_E.wav		murmur	prob£º	[5.580945483529831e-08, 3.718353539204701e-17, 1.4357306711782272e-14, 3.718353539204701e-17, 1.0]
murmur__185_1308073325396_B.wav		murmur	prob£º	[0.2727927565574646, 0.00017459667287766933, 0.00017459667287766933, 0.002667088061571121, 0.7241909503936768]
murmur__185_1308073325396_C.wav		murmur	prob£º	[0.1890946924686432, 0.0005554609233513474, 0.0005554609233513474, 0.0015344638377428055, 0.808259904384613]
murmur__193_1308078104592_B.wav		murmur	prob£º	[1.432254922301146e-13, 1.6630220752269573e-30, 3.754947620594375e-30, 1.2925608205486588e-24, 1.0]
murmur__193_1308078104592_C.wav		murmur	prob£º	[8.848955701523664e-08, 6.037809004961773e-17, 4.185270525211283e-16, 6.037809004961773e-17, 0.9999998807907104]
murmur__193_1308078104592_C1.wav		murmur	prob£º	[6.083404855417029e-07, 1.2107103548061968e-15, 1.2107103548061968e-15, 8.465702639771922e-13, 0.9999994039535522]
murmur__195_1308140095331_A.wav		murmur	prob£º	[0.24961991608142853, 0.0009212887962348759, 0.0009212887962348759, 0.0043679578229784966, 0.7441695332527161]
murmur__195_1308140095331_C.wav		murmur	prob£º	[0.37168291211128235, 0.0009699640795588493, 0.0009699640795588493, 0.0016635461943224072, 0.624713659286499]
murmur__195_1308140095331_C1.wav		murmur	prob£º	[0.05810077115893364, 9.461805166210979e-05, 9.461805166210979e-05, 0.00012013932428089902, 0.9415898323059082]
murmur__196_1308141034858_B.wav		normal	prob£º	[0.8660992980003357, 0.00015652592992410064, 0.00015652592992410064, 0.00015652592992410064, 0.13343116641044617]
murmur__196_1308141034858_C.wav		murmur	prob£º	[0.026173030957579613, 3.7905438148300163e-06, 3.7905438148300163e-06, 5.504465661942959e-05, 0.9737643599510193]
murmur__197_1308141235553_A.wav		murmur	prob£º	[4.029384683690296e-07, 2.8960324473142996e-17, 2.8960324473142996e-17, 1.0262951038596431e-14, 0.9999996423721313]
murmur__197_1308141235553_C.wav		murmur	prob£º	[1.323610518966234e-07, 1.6935584688336361e-16, 1.2024949822507774e-15, 1.1179715465013673e-13, 0.9999998807907104]
murmur__197_1308141235553_D.wav		murmur	prob£º	[5.194193363422528e-06, 1.0408520399740606e-11, 2.3859903636180846e-11, 5.7630728633739636e-08, 0.9999947547912598]
murmur__200_1308144251434_C.wav		normal	prob£º	[0.7778645753860474, 1.810674621083308e-05, 1.810674621083308e-05, 1.810674621083308e-05, 0.22208116948604584]
murmur__200_1308144251434_D.wav		murmur	prob£º	[0.0724688321352005, 6.223951459105592e-06, 6.223951459105592e-06, 5.9228135796729475e-05, 0.9274595379829407]
murmur__201101051104.wav		normal	prob£º	[0.9781017899513245, 6.208589184097946e-05, 6.541243783431128e-05, 6.208589184097946e-05, 0.02170872502028942]
murmur__201101051108.wav		normal	prob£º	[0.999953031539917, 3.1129997069001547e-07, 4.420474942889996e-05, 3.1129997069001547e-07, 2.011317974393023e-06]
murmur__201101051114.wav		murmur	prob£º	[0.00010101200314238667, 6.409969728338183e-07, 0.0004578950465656817, 6.409969728338183e-07, 0.9994397759437561]
murmur__201101180902.wav		murmur	prob£º	[4.424046346684918e-05, 2.113187229368929e-11, 6.312558253895872e-10, 4.951269394481983e-10, 0.9999557733535767]
murmur__201102051443.wav		normal	prob£º	[0.9939423203468323, 0.0022227163426578045, 0.00019315943063702434, 0.000220981179154478, 0.003420849796384573]
murmur__201102052338.wav		murmur	prob£º	[0.022420894354581833, 0.24923035502433777, 0.0086442269384861, 0.006507132668048143, 0.7131974101066589]
murmur__201103291548.wav		murmur	prob£º	[0.0036200822796672583, 1.746674229252676e-06, 1.1895680472662207e-05, 3.3777760108932853e-06, 0.9963628649711609]
murmur__201104021355.wav		extrahls	prob£º	[0.19123592972755432, 0.6246815919876099, 0.008119374513626099, 0.008831296116113663, 0.16713173687458038]
murmur__201104241315.wav		extrahls	prob£º	[0.02589244395494461, 0.9464972019195557, 0.0010576449567452073, 0.0010576449567452073, 0.025495054200291634]
murmur__201104291843.wav		normal	prob£º	[0.6157445907592773, 0.3842490315437317, 2.1101088805153267e-06, 2.1101088805153267e-06, 2.1101088805153267e-06]
murmur__201106141148.wav		normal	prob£º	[0.689568042755127, 0.1556599736213684, 0.002693233313038945, 0.002693233313038945, 0.14938555657863617]
murmur__201108222221.wav		murmur	prob£º	[1.146746853919467e-06, 1.15048628176323e-12, 6.936325819273392e-11, 8.882409564814342e-12, 0.9999988079071045]
murmur__201108222223.wav		murmur	prob£º	[7.682176561552012e-10, 5.510250415632193e-18, 3.745905800443209e-15, 8.252455393152456e-17, 1.0]
murmur__201108222224.wav		murmur	prob£º	[4.813155101146549e-06, 9.011780037482264e-12, 1.1523749732234023e-09, 1.4418264325521957e-11, 0.999995231628418]
