artifact__201106221254.wav		artifact	prob£º	[0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224, 0.20000000298023224]
extrahls__201101070953.wav		extrahls	prob£º	[0.002102466067299247, 0.9970717430114746, 1.1212877737420968e-08, 1.1212877737420968e-08, 0.0008257359731942415]
extrahls__201101091153.wav		extrahls	prob£º	[0.00027192660490982234, 0.9997270703315735, 1.5722834234566108e-07, 1.5722834234566108e-07, 7.6966989581706e-07]
extrahls__201101152255.wav		extrahls	prob£º	[0.021396301686763763, 0.9786025881767273, 3.9574609900228097e-07, 3.9574609900228097e-07, 3.9574609900228097e-07]
extrahls__201101160804.wav		extrahls	prob£º	[0.005779907573014498, 0.5800493955612183, 3.2494710922037484e-07, 3.2494710922037484e-07, 0.4141699969768524]
extrahls__201101160808.wav		extrahls	prob£º	[0.0011768251424655318, 0.998735249042511, 4.147790022557274e-08, 4.147790022557274e-08, 8.793446613708511e-05]
extrahls__201101241423.wav		normal	prob£º	[0.9068936109542847, 0.0929747149348259, 1.533187514723977e-07, 1.533187514723977e-07, 0.00013146160927135497]
extrahls__201101241433.wav		extrahls	prob£º	[1.1704523572575454e-08, 1.0, 4.615869020341279e-09, 4.615869020341279e-09, 1.1800869614830845e-08]
extrahls__201102070251.wav		extrahls	prob£º	[5.2291739848442376e-05, 0.9998998641967773, 4.208048665077513e-08, 4.208048665077513e-08, 4.775268098455854e-05]
extrahls__201102071835.wav		extrahls	prob£º	[0.0001854290603660047, 0.9998142123222351, 1.1690085699456176e-07, 1.1690085699456176e-07, 1.1690085699456176e-07]
extrahls__201102241217.wav		extrahls	prob£º	[1.3497279724106193e-05, 0.9999865293502808, 2.433585599703747e-08, 2.433585599703747e-08, 2.433585599703747e-08]
extrahls__201103150114.wav		extrahls	prob£º	[1.283871188206831e-05, 0.9999806880950928, 2.732772452773702e-09, 2.732772452773702e-09, 6.481119271484204e-06]
extrahls__201103170134.wav		extrahls	prob£º	[8.601678018749226e-06, 0.9999914169311523, 1.532750282251527e-08, 1.532750282251527e-08, 1.532750282251527e-08]
extrahls__201103182227.wav		extrahls	prob£º	[0.00030577360303141177, 0.9996920824050903, 1.9369933568214037e-07, 1.9369933568214037e-07, 1.6807935026008636e-06]
extrahls__201103200218.wav		extrahls	prob£º	[7.119508455000201e-11, 0.9999994039535522, 3.979688974198314e-12, 3.979688974198314e-12, 5.900777750866837e-07]
extrahls__201104021355.wav		murmur	prob£º	[0.00015149633691180497, 0.4272637367248535, 2.8222755190654425e-06, 2.8222755190654425e-06, 0.5725790858268738]
extrahls__201104140118.wav		extrahls	prob£º	[3.1322863378591137e-06, 0.9999969005584717, 2.928082776243457e-10, 2.928082776243457e-10, 1.0268672134827739e-08]
extrahls__201104270458.wav		extrahls	prob£º	[0.00026436708867549896, 0.9644336104393005, 1.065133460542711e-06, 1.065133460542711e-06, 0.03529999405145645]
extrahls__201104270459.wav		extrahls	prob£º	[0.00020817056065425277, 0.9989153146743774, 3.0619752067195805e-08, 3.0619752067195805e-08, 0.0008765461388975382]
extrastole__127_1306764300147_C2.wav		extrastole	prob£º	[0.10847843438386917, 1.0647607268765569e-05, 9.841446626523975e-06, 0.8914912343025208, 9.841446626523975e-06]
extrastole__130_1306347376079_D.wav		extrastole	prob£º	[0.00019670798792503774, 2.6931996899293154e-07, 2.6931996899293154e-07, 0.9998001456260681, 2.6601594527164707e-06]
extrastole__144_1306522408528_B.wav		extrastole	prob£º	[4.460642685444327e-06, 1.30525321453967e-11, 1.30525321453967e-11, 0.9999955892562866, 1.30525321453967e-11]
extrastole__144_1306522408528_B1.wav		extrastole	prob£º	[0.056236039847135544, 2.909297247555287e-09, 2.909297247555287e-09, 0.9437639117240906, 2.909297247555287e-09]
extrastole__148_1306768801551_B.wav		extrastole	prob£º	[0.0004490203282330185, 6.220340651452716e-07, 6.220340651452716e-07, 0.9994163513183594, 0.00013343142927624285]
extrastole__153_1306848820671_C.wav		murmur	prob£º	[0.0022396512795239687, 1.8166441577704973e-06, 1.8166441577704973e-06, 0.028696639463305473, 0.9690600037574768]
extrastole__154_1306935608852_D2.wav		extrastole	prob£º	[0.0009044551989063621, 1.226939502885216e-06, 1.226939502885216e-06, 0.9990895986557007, 3.4798295018845238e-06]
extrastole__163_1307104470471_C.wav		normal	prob£º	[0.5656586289405823, 7.720863504800946e-05, 7.720863504800946e-05, 0.4321514666080475, 0.0020355943124741316]
extrastole__179_1307990076841_C.wav		normal	prob£º	[0.9999996423721313, 3.965675843264904e-10, 3.965675843264904e-10, 2.9831770120836154e-07, 2.7552093939675615e-09]
extrastole__184_1308073010307_A.wav		extrastole	prob£º	[0.0028609063010662794, 1.4474802583208657e-06, 1.4474802583208657e-06, 0.9971156120300293, 2.0536803276627325e-05]
extrastole__190_1308076920011_C.wav		extrastole	prob£º	[0.0001111599340219982, 5.467800079372864e-08, 5.467800079372864e-08, 0.9998886585235596, 9.641015452643842e-08]
extrastole__191_1308077299430_A.wav		extrastole	prob£º	[0.006714057642966509, 8.035954124352429e-06, 8.035954124352429e-06, 0.9930279850959778, 0.00024180854961741716]
extrastole__194_1308139824187_B.wav		extrastole	prob£º	[0.0013608370209112763, 6.85778260844927e-08, 6.85778260844927e-08, 0.998638927936554, 6.85778260844927e-08]
extrastole__198_1308141739338_B.wav		extrastole	prob£º	[2.124514821844059e-06, 6.712466671388029e-08, 6.712466671388029e-08, 0.9912775754928589, 0.008720222860574722]
extrastole__198_1308141739338_B1.wav		extrastole	prob£º	[1.9680053810589015e-05, 1.423437879566336e-06, 1.423437879566336e-06, 0.9988125562667847, 0.0011649358784779906]
extrastole__202_1308145175747_C1.wav		extrastole	prob£º	[7.381112936855061e-06, 7.586708505868955e-08, 7.586708505868955e-08, 0.9999908208847046, 1.6877780808499665e-06]
extrastole__202_1308145175747_C2.wav		extrastole	prob£º	[1.0586562666503596e-06, 1.2521610415205942e-08, 1.2521610415205942e-08, 0.9999985694885254, 3.5026030786866613e-07]
extrastole__207_1308159792607_B.wav		extrastole	prob£º	[0.0016666663577780128, 3.1677152492193272e-06, 3.1677152492193272e-06, 0.9979645013809204, 0.0003625145764090121]
extrastole__207_1308159792607_B1.wav		extrastole	prob£º	[0.0006234352476894855, 2.0406474732226343e-07, 2.0406474732226343e-07, 0.9993742108345032, 2.0074733129149536e-06]
extrastole__209_1308162216750_D.wav		extrastole	prob£º	[0.001755947363562882, 1.573558506606787e-06, 1.573558506606787e-06, 0.9981775283813477, 6.336439400911331e-05]
extrastole__210_1308162935880_C.wav		extrastole	prob£º	[0.00011740992340492085, 1.0300825081799303e-08, 1.0300825081799303e-08, 0.9998825788497925, 1.0300824193620883e-08]
extrastole__213_1308245263936_D.wav		extrastole	prob£º	[0.0005547678447328508, 2.5168184947688133e-05, 2.5168184947688133e-05, 0.9932647943496704, 0.006130181718617678]
extrastole__215_1308245664733_B.wav		extrastole	prob£º	[1.8903600675912458e-06, 3.166513806718285e-07, 3.166513806718285e-07, 0.9999486207962036, 4.888953844783828e-05]
extrastole__215_1308245664733_B1.wav		extrastole	prob£º	[9.614132068236358e-06, 5.879397235730721e-07, 5.879397235730721e-07, 0.9999619722366333, 2.71499520749785e-05]
extrastole__216_1308245839516_A.wav		extrastole	prob£º	[1.808934030123055e-05, 6.013478781596859e-08, 6.013478781596859e-08, 0.9999783039093018, 3.3974929465330206e-06]
extrastole__216_1308245839516_B.wav		extrastole	prob£º	[2.8591637146746507e-06, 1.2424675333022606e-07, 1.2424675333022606e-07, 0.9999722242355347, 2.4694931198609993e-05]
extrastole__220_1308250132896_B.wav		extrastole	prob£º	[0.00012232206063345075, 5.783696091499202e-11, 5.783696091499202e-11, 0.9998776912689209, 5.783696091499202e-11]
extrastole__224_1308337157445_B.wav		extrastole	prob£º	[1.5154934089878225e-06, 1.607669730674388e-08, 1.607669730674388e-08, 0.9999954700469971, 3.039388047909597e-06]
extrastole__229_1308594979317_B.wav		extrastole	prob£º	[6.935512374184327e-06, 2.457429388869059e-07, 2.457429388869059e-07, 0.9999819993972778, 1.0632774319674354e-05]
extrastole__235_1308749032454_B.wav		extrastole	prob£º	[9.467696145293303e-06, 2.773688570489874e-11, 2.773688570489874e-11, 0.9999905824661255, 1.2553237338508438e-09]
extrastole__237_1308750231222_A.wav		extrastole	prob£º	[5.968526966171339e-05, 3.651353353006925e-08, 3.651353353006925e-08, 0.9999397993087769, 4.5644947022083215e-07]
extrastole__237_1308750231222_C.wav		normal	prob£º	[0.9474258422851562, 1.199244707095204e-06, 1.199244707095204e-06, 0.052532490342855453, 3.923165422747843e-05]
extrastole__253_1309350256198_B.wav		extrastole	prob£º	[4.6514880523318425e-05, 6.912058836405777e-08, 6.912058836405777e-08, 0.9999525547027588, 8.183492354874033e-07]
extrastole__261_1309353556003_C.wav		extrastole	prob£º	[3.8636094323862835e-09, 4.4950102667806746e-11, 4.4950102667806746e-11, 1.0, 2.2964989909723954e-09]
extrastole__265_1309367698923_C.wav		extrastole	prob£º	[0.0007193991332314909, 3.6703281693917233e-06, 3.6703281693917233e-06, 0.9979076385498047, 0.0013657077215611935]
extrastole__274_1311075637574_A.wav		extrastole	prob£º	[0.0031577381305396557, 1.2265149052836932e-05, 1.2265149052836932e-05, 0.9966548681259155, 0.00016291656356770545]
extrastole__275_1310990852160_B.wav		extrastole	prob£º	[0.0002419923257548362, 4.674110698488221e-08, 4.674110698488221e-08, 0.9997571110725403, 8.561991080568987e-07]
extrastole__286_1311170606028_D.wav		extrastole	prob£º	[1.5980120338099368e-07, 7.217691444516561e-10, 7.217691444516561e-10, 0.9999052286148071, 9.461171430302784e-05]
extrastole__294_1311681084248_C.wav		extrastole	prob£º	[0.012961097061634064, 2.304082435955479e-08, 2.304082435955479e-08, 0.987038791179657, 2.304082435955479e-08]
extrastole__298_1311685888900_C.wav		extrastole	prob£º	[0.01159309409558773, 1.0727084372774698e-05, 1.0727084372774698e-05, 0.9883418679237366, 4.364127744338475e-05]
murmur_noisymurmur_135_1306428972976_A.wav		murmur	prob£º	[0.015627477318048477, 3.4715782248895266e-07, 3.4715782248895266e-07, 2.9368125069595408e-06, 0.9843689203262329]
murmur_noisymurmur_135_1306428972976_B.wav		normal	prob£º	[0.9974049925804138, 1.207775312650483e-06, 1.207775312650483e-06, 4.945275577483699e-06, 0.0025876525323837996]
murmur_noisymurmur_135_1306428972976_C.wav		normal	prob£º	[0.4962534010410309, 9.039862925419584e-05, 9.039862925419584e-05, 0.02030910737812519, 0.48325660824775696]
murmur_noisymurmur_156_1306936373241_A.wav		murmur	prob£º	[1.613253530329678e-14, 1.208269735247802e-16, 1.208269735247802e-16, 3.4154626305493414e-16, 1.0]
murmur_noisymurmur_156_1306936373241_B1.wav		murmur	prob£º	[1.647738940846466e-06, 1.3480443324109803e-11, 1.3480443324109803e-11, 1.3480443324109803e-11, 0.9999983310699463]
murmur_noisymurmur_160_1307100683334_D.wav		murmur	prob£º	[0.002755707362666726, 9.473548061578185e-07, 9.473548061578185e-07, 9.473548061578185e-07, 0.9972414970397949]
murmur_noisymurmur_161_1307101199321_B.wav		murmur	prob£º	[0.0023815587628632784, 0.00012472455273382366, 1.941674418048933e-05, 1.941674418048933e-05, 0.9974549412727356]
murmur_noisymurmur_161_1307101199321_C.wav		murmur	prob£º	[5.6303091696463525e-05, 1.0330997923801988e-07, 1.0330997923801988e-07, 1.2988788284928887e-06, 0.9999421834945679]
murmur_noisymurmur_162_1307101835989_B_1.wav		murmur	prob£º	[1.1665013516903855e-05, 3.113875129967525e-11, 3.113875129967525e-11, 3.113875129967525e-11, 0.999988317489624]
murmur_noisymurmur_162_1307101835989_D.wav		normal	prob£º	[0.9121955037117004, 5.825233529321849e-06, 5.825233529321849e-06, 5.825233529321849e-06, 0.08778687566518784]
murmur_noisymurmur_164_1307106095995_C1.wav		murmur	prob£º	[0.0006606593960896134, 1.6589692108937015e-07, 1.6589692108937015e-07, 4.210548638639011e-07, 0.9993385672569275]
murmur_noisymurmur_165_1307109069581_A.wav		murmur	prob£º	[8.191118104150519e-05, 3.848885299362337e-08, 3.848885299362337e-08, 9.176372259389609e-05, 0.9998262524604797]
murmur_noisymurmur_165_1307109069581_C1.wav		murmur	prob£º	[0.0002467622107360512, 5.243673513177782e-07, 5.243673513177782e-07, 5.243673513177782e-07, 0.999751627445221]
murmur_noisymurmur_165_1307109069581_D.wav		murmur	prob£º	[0.04503050819039345, 2.621868588903453e-06, 2.621868588903453e-06, 2.621868588903453e-06, 0.9549615979194641]
murmur_noisymurmur_171_1307971016233_D.wav		murmur	prob£º	[0.00032117884256877005, 5.5806097520871845e-08, 5.5806097520871845e-08, 5.5806097520871845e-08, 0.9996786117553711]
murmur_noisymurmur_171_1307971016233_F.wav		murmur	prob£º	[5.187408760320977e-07, 1.966985081758299e-11, 1.966985081758299e-11, 1.966985081758299e-11, 0.9999995231628418]
murmur_noisymurmur_185_1308073325396_D.wav		murmur	prob£º	[0.0001661781861912459, 2.401771155291499e-07, 2.401771155291499e-07, 0.00015966483624652028, 0.9996737241744995]
murmur_noisymurmur_200_1308144251434_D.wav		murmur	prob£º	[5.589888552037792e-10, 2.3595863110625892e-11, 2.3595863110625892e-11, 2.3595863110625892e-11, 1.0]
murmur_noisymurmur_231_1308748318393_A.wav		murmur	prob£º	[2.735379894147627e-06, 7.248808664428452e-09, 7.248808664428452e-09, 3.5402631937131446e-08, 0.9999972581863403]
murmur_noisymurmur_240_1309201366049_C.wav		murmur	prob£º	[0.01083901897072792, 4.307875371978298e-07, 4.1691447449920815e-07, 4.1691447449920815e-07, 0.9891597628593445]
murmur_noisymurmur_240_1309201366049_D.wav		normal	prob£º	[1.0, 1.1697036395030835e-10, 1.1697036395030835e-10, 1.1697036395030835e-10, 1.1697036395030835e-10]
murmur_noisymurmur_243_1309197760898_B.wav		normal	prob£º	[0.9999998807907104, 1.3350129335343297e-10, 1.3350129335343297e-10, 4.352694871201379e-10, 8.703726450676186e-08]
murmur_noisymurmur_243_1309197760898_C.wav		murmur	prob£º	[0.19166530668735504, 2.4395885702688247e-05, 2.4395885702688247e-05, 0.00022126012481749058, 0.8080646395683289]
murmur_noisymurmur_272_1309370164386_C.wav		murmur	prob£º	[2.2304084268398583e-05, 4.0705913306737784e-07, 4.0705913306737784e-07, 4.0705913306737784e-07, 0.9999765157699585]
murmur_noisymurmur_288_1311164615284_B1.wav		murmur	prob£º	[0.0002386122359894216, 1.0809747763573796e-08, 1.0809747763573796e-08, 1.7222212989054242e-08, 0.9997614026069641]
murmur_noisymurmur_288_1311164615284_C.wav		murmur	prob£º	[0.012559456750750542, 1.8365526557317935e-05, 3.6398976135387784e-06, 3.6398976135387784e-06, 0.9874148964881897]
murmur_noisymurmur_292_1311185449649_D.wav		murmur	prob£º	[0.0019404407357797027, 9.987713383452501e-06, 9.987713383452501e-06, 1.2204802260384895e-05, 0.9980273842811584]
murmur_noisymurmur_293_1311680805936_C.wav		normal	prob£º	[0.996322512626648, 5.866532774234656e-06, 5.400458576332312e-06, 0.00022143643582239747, 0.0034449356608092785]
murmur_noisymurmur_293_1311680805936_D.wav		normal	prob£º	[0.6190138459205627, 0.0015882919542491436, 0.0004579843662213534, 0.04491126909852028, 0.3340286314487457]
murmur__112_1306243000964_A.wav		murmur	prob£º	[0.007595875766128302, 5.692246759281261e-06, 5.692246759281261e-06, 0.0006676027551293373, 0.9917250871658325]
murmur__112_1306243000964_B.wav		extrastole	prob£º	[0.014547666534781456, 0.00020872590539511293, 0.00020872590539511293, 0.9492017030715942, 0.035833124071359634]
murmur__112_1306243000964_D.wav		extrastole	prob£º	[0.008639277890324593, 9.475354090682231e-06, 9.475354090682231e-06, 0.978417158126831, 0.012924586422741413]
murmur__116_1306258689913_A.wav		murmur	prob£º	[0.006050053983926773, 7.56754445774277e-07, 7.56754445774277e-07, 1.2493952681325027e-06, 0.9939471483230591]
murmur__116_1306258689913_C.wav		murmur	prob£º	[4.7844869186519645e-06, 2.730473980250281e-08, 2.730473980250281e-08, 6.875198596389964e-05, 0.9999264478683472]
murmur__116_1306258689913_D.wav		murmur	prob£º	[6.928432867425727e-06, 2.1827462060031166e-09, 2.1827462060031166e-09, 4.0155083524950896e-07, 0.9999926090240479]
murmur__122_1306325762831_C.wav		murmur	prob£º	[0.0004251854261383414, 2.1313064735295484e-07, 2.1313064735295484e-07, 0.00010547035344643518, 0.999468982219696]
murmur__122_1306325762831_D.wav		normal	prob£º	[0.8692356944084167, 1.2958410479768645e-05, 1.2958410479768645e-05, 1.2958410479768645e-05, 0.1307254433631897]
murmur__156_1306936373241_B.wav		murmur	prob£º	[5.055993660511306e-16, 2.4617351633276233e-17, 2.4617351633276233e-17, 1.4695670116189e-15, 1.0]
murmur__160_1307100683334_A.wav		murmur	prob£º	[3.16734849473279e-19, 2.9515264746661066e-20, 2.9515264746661066e-20, 2.9515264746661066e-20, 1.0]
murmur__160_1307100683334_B.wav		murmur	prob£º	[5.484955823272644e-34, 1.0902670643311961e-36, 1.0902670643311961e-36, 1.0902670643311961e-36, 1.0]
murmur__161_1307101199321_A.wav		murmur	prob£º	[4.642828912437835e-07, 5.765307342642245e-09, 7.92311383168709e-10, 7.92311383168709e-10, 0.9999995231628418]
murmur__162_1307101835989_A.wav		murmur	prob£º	[3.337090674904175e-05, 1.988469300329143e-08, 1.988469300329143e-08, 4.0182055016657614e-08, 0.9999665021896362]
murmur__162_1307101835989_B.wav		murmur	prob£º	[1.4171415386954322e-05, 1.0260956528895804e-09, 1.0260956528895804e-09, 1.0260956528895804e-09, 0.9999858140945435]
murmur__164_1307106095995_B.wav		murmur	prob£º	[0.184915229678154, 5.078836124994268e-07, 5.078836124994268e-07, 5.078836124994268e-07, 0.8150832056999207]
murmur__164_1307106095995_C.wav		murmur	prob£º	[0.002006884664297104, 3.5895922678719216e-07, 3.5895922678719216e-07, 3.5895922678719216e-07, 0.9979920387268066]
murmur__165_1307109069581_C.wav		murmur	prob£º	[3.7904432197144455e-12, 1.2213862733700953e-13, 1.2213862733700953e-13, 1.4208828558182063e-11, 1.0]
murmur__165_1307109069581_C2.wav		murmur	prob£º	[8.819326922093751e-07, 6.676336994360099e-08, 6.676336994360099e-08, 2.2068545604270184e-06, 0.9999967813491821]
murmur__171_1307971016233_D.wav		murmur	prob£º	[6.154804769056783e-17, 6.930450266357518e-22, 6.930450266357518e-22, 6.930450266357518e-22, 1.0]
murmur__171_1307971016233_D1.wav		murmur	prob£º	[1.1833419791265815e-15, 5.959401720505547e-21, 5.959401720505547e-21, 5.959401720505547e-21, 1.0]
murmur__171_1307971016233_E.wav		murmur	prob£º	[2.6536161712442663e-08, 3.13460839045359e-14, 3.13460839045359e-14, 3.13460839045359e-14, 1.0]
murmur__185_1308073325396_B.wav		murmur	prob£º	[4.309340965846786e-06, 4.14294412109939e-08, 4.14294412109939e-08, 1.023077516038029e-07, 0.9999954700469971]
murmur__185_1308073325396_C.wav		normal	prob£º	[0.7723763585090637, 1.1781829925894272e-05, 1.1781829925894272e-05, 0.002516362816095352, 0.22508364915847778]
murmur__193_1308078104592_B.wav		murmur	prob£º	[3.525341148606259e-19, 4.112580863418822e-23, 4.112580863418822e-23, 1.0617167851754143e-22, 1.0]
murmur__193_1308078104592_C.wav		murmur	prob£º	[2.333610601744204e-21, 3.013053833061202e-24, 3.013053833061202e-24, 3.937100253888128e-24, 1.0]
murmur__193_1308078104592_C1.wav		murmur	prob£º	[6.2539961710053655e-24, 8.914475859352395e-28, 8.914475859352395e-28, 1.918208313461204e-27, 1.0]
murmur__195_1308140095331_A.wav		murmur	prob£º	[7.06568534951657e-05, 2.6833768629330734e-07, 2.6833768629330734e-07, 1.3675143009095336e-06, 0.9999274015426636]
murmur__195_1308140095331_C.wav		murmur	prob£º	[8.65418951434549e-06, 3.1230951158534026e-09, 3.1230951158534026e-09, 1.4722190577742822e-08, 0.9999912977218628]
murmur__195_1308140095331_C1.wav		murmur	prob£º	[0.0015072171809151769, 3.2874652333703125e-07, 3.2874652333703125e-07, 3.8279249565675855e-06, 0.9984883069992065]
murmur__196_1308141034858_B.wav		murmur	prob£º	[0.0005667343502864242, 2.8755187031492824e-06, 1.4194085906638065e-06, 6.917167411302216e-06, 0.9994220733642578]
murmur__196_1308141034858_C.wav		murmur	prob£º	[0.007566254585981369, 3.135851329716388e-06, 3.135851329716388e-06, 2.6438630811753683e-05, 0.9924010038375854]
murmur__197_1308141235553_A.wav		murmur	prob£º	[3.8402024727661967e-20, 1.2662030055529617e-23, 1.2662030055529617e-23, 1.2662030055529617e-23, 1.0]
murmur__197_1308141235553_C.wav		murmur	prob£º	[1.0320185461418219e-12, 3.8939317536460655e-14, 3.8939317536460655e-14, 8.101792891082593e-14, 1.0]
murmur__197_1308141235553_D.wav		murmur	prob£º	[1.8376319355084547e-09, 2.9137931217143587e-12, 2.9137931217143587e-12, 8.259058367765526e-12, 1.0]
murmur__200_1308144251434_C.wav		murmur	prob£º	[4.429208388945227e-10, 7.132869815629217e-12, 7.132869815629217e-12, 9.585702023806597e-12, 1.0]
murmur__200_1308144251434_D.wav		murmur	prob£º	[0.00017779978225007653, 2.447008284889307e-07, 2.142774206959075e-07, 2.142774206959075e-07, 0.9998216032981873]
murmur__201101051104.wav		murmur	prob£º	[0.0026853650342673063, 6.464515172410756e-05, 6.464515172410756e-05, 6.464515172410756e-05, 0.9971206784248352]
murmur__201101051108.wav		murmur	prob£º	[1.6955043236066558e-07, 3.3281918376815156e-07, 1.6955043236066558e-07, 1.6955043236066558e-07, 0.9999991655349731]
murmur__201101051114.wav		murmur	prob£º	[0.0028160009533166885, 1.9769478967646137e-05, 8.662795153213665e-06, 8.662795153213665e-06, 0.9971469044685364]
murmur__201101180902.wav		normal	prob£º	[0.6652871370315552, 0.0002769867714960128, 0.0002769867714960128, 0.0002769867714960128, 0.33388182520866394]
murmur__201102051443.wav		murmur	prob£º	[6.722960824845359e-05, 3.9701294554106425e-06, 6.372781857777454e-09, 6.372781857777454e-09, 0.9999288320541382]
murmur__201102052338.wav		murmur	prob£º	[0.0001275805989280343, 2.4827460265441914e-07, 2.4827460265441914e-07, 1.3765509265795117e-06, 0.9998705387115479]
murmur__201103291548.wav		murmur	prob£º	[1.1285923392279074e-05, 7.164200344078608e-09, 7.164200344078608e-09, 7.164200344078608e-09, 0.9999886751174927]
